date,year,doy,tree_type,site,plot,plottag,species,dbh,kgc,basal_area
2016-04-22,2016,113,live,ems,C1,C1-351,hem,25.4,87.99,506.71
2016-04-22,2016,113,live,ems,C1,C1-356,ro,38.52,471.26,1165.37
2016-04-22,2016,113,live,ems,C1,C1-362,ro,42.22,586.76,1399.99
2016-04-22,2016,113,live,ems,C1,C1-366,ro,36.31,409.2,1035.48
2016-04-22,2016,113,live,ems,C2,C2-380,rm,21.51,96.42,363.39
2016-04-22,2016,113,live,ems,C2,C2-386,ro,41.63,567.35,1361.14
2016-04-22,2016,113,live,ems,D1,D1-529,rm,25.37,141.64,505.51
2016-04-22,2016,113,live,ems,D1,D1-544,ro,34.49,361.87,934.28
2016-04-22,2016,113,live,ems,D2,D2-288,hem,21.97,61.77,379.1
2016-04-22,2016,113,live,ems,D2,D2-583,rm,21.74,98.84,371.2
2016-04-22,2016,113,live,ems,E1,E1-677,hem,30.18,134.08,715.37
2016-04-22,2016,113,live,ems,E1,E1-678,hem,17.39,34.95,237.51
2016-04-22,2016,113,live,ems,E5,E5-876,hem,32.71,163.24,840.33
2016-04-22,2016,113,live,ems,E5,E5-880,ro,38.04,457.35,1136.5
2016-04-22,2016,113,live,ems,E5,E5-889,hem,28.47,116.27,636.6
2016-04-22,2016,113,live,ems,E5,E5-892,rm,20.16,82.91,319.21
2016-04-22,2016,113,live,ems,E5,E5-893,hem,26,93.16,530.93
2016-04-22,2016,113,live,ems,E5,E5-895,rm,23.19,114.89,422.37
2016-04-22,2016,113,live,ems,E5,E5-903,ro,32.42,312.11,825.5
2016-04-22,2016,113,live,ems,E5,E5-905,hem,23.44,72.34,431.52
2016-04-22,2016,113,live,ems,F1,F1-236,hem,14.62,22.92,167.87
2016-04-22,2016,113,live,ems,F1,F1-933,rm,20.62,87.38,333.94
2016-04-22,2016,113,live,ems,G1,G1-153,rm,16.73,53.69,219.83
2016-04-22,2016,113,live,ems,G1,G1-165,rm,15.48,44.8,188.21
2016-04-22,2016,113,live,ems,G1,G1-175,ro,32.57,315.58,833.15
2016-04-22,2016,113,live,ems,G1,G1-176,rm,20.55,86.69,331.68
2016-04-22,2016,113,live,ems,H1,H1-302,ro,40.3,524.99,1275.56
2016-04-22,2016,113,live,ems,H1,H1-309,ro,38.06,457.92,1137.7
2016-04-22,2016,113,live,ems,H1,H1-318,rm,24.15,126.28,458.06
2016-07-04,2016,186,live,ems,C1,C1-217,hem,34.45,185.31,932.11
2016-07-04,2016,186,live,ems,C1,C1-351,hem,25.64,90.04,516.33
2016-07-04,2016,186,live,ems,C1,C1-356,ro,38.66,475.36,1173.85
2016-07-04,2016,186,live,ems,C1,C1-362,ro,42.27,588.42,1403.31
2016-07-04,2016,186,live,ems,C1,C1-366,ro,36.38,411.09,1039.48
2016-07-04,2016,186,live,ems,C2,C2-380,rm,21.5,96.32,363.05
2016-07-04,2016,186,live,ems,C2,C2-386,ro,41.76,571.6,1369.65
2016-07-04,2016,186,live,ems,D1,D1-529,rm,25.46,142.82,509.1
2016-07-04,2016,186,live,ems,D1,D1-544,ro,34.65,365.9,942.97
2016-07-04,2016,186,live,ems,D2,D2-288,hem,22.38,64.62,393.38
2016-07-04,2016,186,live,ems,D2,D2-583,rm,21.77,99.16,372.23
2016-07-04,2016,186,live,ems,E1,E1-677,hem,30.39,136.37,725.36
2016-07-04,2016,186,live,ems,E1,E1-678,hem,17.49,35.44,240.25
2016-07-04,2016,186,live,ems,E5,E5-876,hem,32.71,163.24,840.33
2016-07-04,2016,186,live,ems,E5,E5-880,ro,38.24,463.12,1148.49
2016-07-04,2016,186,live,ems,E5,E5-889,hem,28.66,118.17,645.12
2016-07-04,2016,186,live,ems,E5,E5-892,rm,20.16,82.91,319.21
2016-07-04,2016,186,live,ems,E5,E5-893,hem,26.09,93.94,534.61
2016-07-04,2016,186,live,ems,E5,E5-895,rm,23.26,115.7,424.92
2016-07-04,2016,186,live,ems,E5,E5-903,ro,32.66,317.67,837.77
2016-07-04,2016,186,live,ems,E5,E5-905,hem,23.55,73.17,435.58
2016-07-04,2016,186,live,ems,F1,F1-236,hem,14.89,23.96,174.13
2016-07-04,2016,186,live,ems,F1,F1-933,rm,20.73,88.47,337.51
2016-07-04,2016,186,live,ems,G1,G1-153,rm,16.91,55.04,224.58
2016-07-04,2016,186,live,ems,G1,G1-165,rm,15.57,45.41,190.4
2016-07-04,2016,186,live,ems,G1,G1-175,ro,32.78,320.46,843.93
2016-07-04,2016,186,live,ems,G1,G1-176,rm,20.79,89.07,339.47
2016-07-04,2016,186,live,ems,H1,H1-302,ro,40.48,530.61,1286.98
2016-07-04,2016,186,live,ems,H1,H1-309,ro,38.22,462.54,1147.28
2016-07-04,2016,186,live,ems,H1,H1-318,rm,24.48,130.33,470.67
2016-09-08,2016,252,live,ems,C1,C1-217,hem,34.5,185.97,934.82
2016-09-08,2016,252,live,ems,C1,C1-351,hem,25.71,90.64,519.15
2016-09-08,2016,252,live,ems,C1,C1-356,ro,38.71,476.84,1176.89
2016-09-08,2016,252,live,ems,C1,C1-362,ro,42.29,589.09,1404.64
2016-09-08,2016,252,live,ems,C1,C1-366,ro,36.43,412.44,1042.34
2016-09-08,2016,252,live,ems,C2,C2-380,rm,21.52,96.53,363.73
2016-09-08,2016,252,live,ems,C2,C2-386,ro,41.82,573.56,1373.59
2016-09-08,2016,252,live,ems,D1,D1-529,rm,25.49,143.21,510.3
2016-09-08,2016,252,live,ems,D1,D1-544,ro,34.71,367.42,946.24
2016-09-08,2016,252,live,ems,D2,D2-288,hem,22.48,65.32,396.9
2016-09-08,2016,252,live,ems,D2,D2-583,rm,21.79,99.37,372.91
2016-09-08,2016,252,live,ems,E1,E1-677,hem,30.44,136.92,727.74
2016-09-08,2016,252,live,ems,E1,E1-678,hem,17.49,35.44,240.25
2016-09-08,2016,252,live,ems,E5,E5-876,hem,32.75,163.73,842.39
2016-09-08,2016,252,live,ems,E5,E5-880,ro,38.34,466.01,1154.5
2016-09-08,2016,252,live,ems,E5,E5-889,hem,28.7,118.58,646.92
2016-09-08,2016,252,live,ems,E5,E5-892,rm,20.17,83,319.52
2016-09-08,2016,252,live,ems,E5,E5-893,hem,26.14,94.38,536.66
2016-09-08,2016,252,live,ems,E5,E5-895,rm,23.3,116.16,426.38
2016-09-08,2016,252,live,ems,E5,E5-903,ro,32.82,321.4,845.99
2016-09-08,2016,252,live,ems,E5,E5-905,hem,23.6,73.55,437.44
2016-09-08,2016,252,live,ems,F1,F1-236,hem,14.97,24.28,176.01
2016-09-08,2016,252,live,ems,F1,F1-933,rm,20.82,89.37,340.45
2016-09-08,2016,252,live,ems,G1,G1-153,rm,17.01,55.8,227.25
2016-09-08,2016,252,live,ems,G1,G1-165,rm,15.66,46.02,192.61
2016-09-08,2016,252,live,ems,G1,G1-175,ro,32.93,323.98,851.67
2016-09-08,2016,252,live,ems,G1,G1-176,rm,20.95,90.67,344.71
2016-09-08,2016,252,live,ems,H1,H1-302,ro,40.52,531.86,1289.52
2016-09-08,2016,252,live,ems,H1,H1-309,ro,38.32,465.43,1153.3
2016-09-08,2016,252,live,ems,H1,H1-318,rm,24.62,132.08,476.06
2016-10-16,2016,290,live,ems,C1,C1-217,hem,34.51,186.1,935.36
2016-10-16,2016,290,live,ems,C1,C1-351,hem,25.72,90.73,519.56
2016-10-16,2016,290,live,ems,C1,C1-356,ro,38.71,476.84,1176.89
2016-10-16,2016,290,live,ems,C1,C1-362,ro,42.3,589.42,1405.31
2016-10-16,2016,290,live,ems,C1,C1-366,ro,36.45,412.98,1043.48
2016-10-16,2016,290,live,ems,C2,C2-380,rm,21.52,96.53,363.73
2016-10-16,2016,290,live,ems,C2,C2-386,ro,41.82,573.56,1373.59
2016-10-16,2016,290,live,ems,D1,D1-529,rm,25.52,143.6,511.51
2016-10-16,2016,290,live,ems,D1,D1-544,ro,34.72,367.67,946.78
2016-10-16,2016,290,live,ems,D2,D2-288,hem,22.48,65.32,396.9
2016-10-16,2016,290,live,ems,D2,D2-583,rm,21.8,99.48,373.25
2016-10-16,2016,290,live,ems,E1,E1-677,hem,30.45,137.03,728.22
2016-10-16,2016,290,live,ems,E1,E1-678,hem,17.53,35.64,241.35
2016-10-16,2016,290,live,ems,E5,E5-876,hem,32.76,163.85,842.9
2016-10-16,2016,290,live,ems,E5,E5-880,ro,38.36,466.6,1155.71
2016-10-16,2016,290,live,ems,E5,E5-889,hem,28.71,118.68,647.38
2016-10-16,2016,290,live,ems,E5,E5-892,rm,20.18,83.1,319.84
2016-10-16,2016,290,live,ems,E5,E5-893,hem,26.15,94.47,537.07
2016-10-16,2016,290,live,ems,E5,E5-895,rm,23.31,116.28,426.75
2016-10-16,2016,290,live,ems,E5,E5-903,ro,32.84,321.87,847.02
2016-10-16,2016,290,live,ems,E5,E5-905,hem,23.62,73.7,438.18
2016-10-16,2016,290,live,ems,F1,F1-236,hem,14.98,24.32,176.24
2016-10-16,2016,290,live,ems,F1,F1-933,rm,20.83,89.47,340.78
2016-10-16,2016,290,live,ems,G1,G1-153,rm,17.02,55.88,227.51
2016-10-16,2016,290,live,ems,G1,G1-165,rm,15.67,46.09,192.85
2016-10-16,2016,290,live,ems,G1,G1-175,ro,32.95,324.45,852.71
2016-10-16,2016,290,live,ems,G1,G1-176,rm,20.96,90.78,345.04
2016-10-16,2016,290,live,ems,H1,H1-302,ro,40.53,532.18,1290.16
2016-10-16,2016,290,live,ems,H1,H1-309,ro,38.33,465.72,1153.9
2016-10-16,2016,290,live,ems,H1,H1-318,rm,24.64,132.33,476.84
2017-04-17,2017,107,live,ems,C1,C1-217,hem,34.71,188.75,946.24
2017-04-17,2017,107,live,ems,C1,C1-351,hem,25.73,90.81,519.96
2017-04-17,2017,107,live,ems,C1,C1-356,ro,38.71,476.84,1176.89
2017-04-17,2017,107,live,ems,C1,C1-362,ro,42.28,588.75,1403.98
2017-04-17,2017,107,live,ems,C1,C1-366,ro,36.42,412.17,1041.77
2017-04-17,2017,107,live,ems,C2,C2-380,rm,21.51,96.42,363.39
2017-04-17,2017,107,live,ems,C2,C2-386,ro,41.81,573.23,1372.94
2017-04-17,2017,107,live,ems,D1,D1-529,rm,25.51,143.47,511.11
2017-04-17,2017,107,live,ems,D1,D1-544,ro,34.72,367.67,946.78
2017-04-17,2017,107,live,ems,D2,D2-288,hem,22.48,65.32,396.9
2017-04-17,2017,107,live,ems,D2,D2-583,rm,21.8,99.48,373.25
2017-04-17,2017,107,live,ems,E1,E1-677,hem,30.51,137.69,731.1
2017-04-17,2017,107,live,ems,E1,E1-678,hem,17.53,35.64,241.35
2017-04-17,2017,107,live,ems,E5,E5-876,hem,32.75,163.73,842.39
2017-04-17,2017,107,live,ems,E5,E5-880,ro,38.34,466.01,1154.5
2017-04-17,2017,107,live,ems,E5,E5-889,hem,28.7,118.58,646.92
2017-04-17,2017,107,live,ems,E5,E5-892,rm,20.18,83.1,319.84
2017-04-17,2017,107,live,ems,E5,E5-893,hem,26.12,94.21,535.84
2017-04-17,2017,107,live,ems,E5,E5-895,rm,23.3,116.16,426.38
2017-04-17,2017,107,live,ems,E5,E5-903,ro,32.83,321.63,846.51
2017-04-17,2017,107,live,ems,E5,E5-905,hem,23.64,73.85,438.92
2017-04-17,2017,107,live,ems,F1,F1-236,hem,14.98,24.32,176.24
2017-04-17,2017,107,live,ems,F1,F1-933,rm,20.83,89.47,340.78
2017-04-17,2017,107,live,ems,G1,G1-153,rm,17.02,55.88,227.51
2017-04-17,2017,107,live,ems,G1,G1-165,rm,15.68,46.16,193.1
2017-04-17,2017,107,live,ems,G1,G1-175,ro,32.93,323.98,851.67
2017-04-17,2017,107,live,ems,G1,G1-176,rm,21,91.18,346.36
2017-04-17,2017,107,live,ems,H1,H1-302,ro,40.52,531.86,1289.52
2017-04-17,2017,107,live,ems,H1,H1-309,ro,38.33,465.72,1153.9
2017-04-17,2017,107,live,ems,H1,H1-318,rm,24.64,132.33,476.84
2017-06-20,2017,171,live,ems,C1,C1-217,hem,34.72,188.88,946.78
2017-06-20,2017,171,live,ems,C1,C1-351,hem,25.9,92.28,526.85
2017-06-20,2017,171,live,ems,C1,C1-356,ro,38.82,480.08,1183.59
2017-06-20,2017,171,live,ems,C1,C1-362,ro,42.36,591.42,1409.29
2017-06-20,2017,171,live,ems,C1,C1-366,ro,36.49,414.06,1045.77
2017-06-20,2017,171,live,ems,C2,C2-380,rm,21.51,96.42,363.39
2017-06-20,2017,171,live,ems,C2,C2-386,ro,41.94,577.5,1381.49
2017-06-20,2017,171,live,ems,D1,D1-529,rm,25.63,145.05,515.93
2017-06-20,2017,171,live,ems,D1,D1-544,ro,34.86,371.22,954.43
2017-06-20,2017,171,live,ems,D2,D2-288,hem,22.79,67.54,407.92
2017-06-20,2017,171,live,ems,D2,D2-583,rm,21.8,99.48,373.25
2017-06-20,2017,171,live,ems,E1,E1-677,hem,30.67,139.46,738.78
2017-06-20,2017,171,live,ems,E1,E1-678,hem,17.58,35.89,242.73
2017-06-20,2017,171,live,ems,E5,E5-876,hem,32.75,163.73,842.39
2017-06-20,2017,171,live,ems,E5,E5-880,ro,38.47,469.8,1162.34
2017-06-20,2017,171,live,ems,E5,E5-889,hem,28.84,119.99,653.25
2017-06-20,2017,171,live,ems,E5,E5-892,rm,20.19,83.19,320.16
2017-06-20,2017,171,live,ems,E5,E5-893,hem,26.16,94.56,537.48
2017-06-20,2017,171,live,ems,E5,E5-895,rm,23.36,116.86,428.58
2017-06-20,2017,171,live,ems,E5,E5-903,ro,33,325.63,855.3
2017-06-20,2017,171,live,ems,E5,E5-905,hem,23.67,74.08,440.03
2017-06-20,2017,171,live,ems,F1,F1-236,hem,15.19,25.15,181.22
2017-06-20,2017,171,live,ems,F1,F1-933,rm,20.89,90.07,342.74
2017-06-20,2017,171,live,ems,G1,G1-153,rm,17.16,56.96,231.27
2017-06-20,2017,171,live,ems,G1,G1-165,rm,15.73,46.51,194.33
2017-06-20,2017,171,live,ems,G1,G1-175,ro,33.11,328.23,861.01
2017-06-20,2017,171,live,ems,G1,G1-176,rm,21.1,92.19,349.67
2017-06-20,2017,171,live,ems,H1,H1-302,ro,40.63,535.32,1296.53
2017-06-20,2017,171,live,ems,H1,H1-309,ro,38.47,469.8,1162.34
2017-06-20,2017,171,live,ems,H1,H1-318,rm,24.71,133.21,479.55
2017-08-14,2017,226,live,ems,C1,C1-217,hem,34.79,189.82,950.6
2017-08-14,2017,226,live,ems,C1,C1-351,hem,26.08,93.86,534.2
2017-08-14,2017,226,live,ems,C1,C1-356,ro,38.86,481.26,1186.03
2017-08-14,2017,226,live,ems,C1,C1-362,ro,42.37,591.75,1409.96
2017-08-14,2017,226,live,ems,C1,C1-366,ro,36.56,415.96,1049.79
2017-08-14,2017,226,live,ems,C2,C2-380,rm,21.54,96.74,364.4
2017-08-14,2017,226,live,ems,C2,C2-386,ro,41.98,578.82,1384.12
2017-08-14,2017,226,live,ems,D1,D1-529,rm,25.64,145.18,516.33
2017-08-14,2017,226,live,ems,D1,D1-544,ro,34.93,373.01,958.27
2017-08-14,2017,226,live,ems,D2,D2-288,hem,22.97,68.85,414.39
2017-08-14,2017,226,live,ems,D2,D2-583,rm,21.84,99.9,374.62
2017-08-14,2017,226,live,ems,E1,E1-677,hem,30.71,139.91,740.71
2017-08-14,2017,226,live,ems,E1,E1-678,hem,17.62,36.09,243.84
2017-08-14,2017,226,live,ems,E5,E5-876,hem,32.77,163.98,843.42
2017-08-14,2017,226,live,ems,E5,E5-880,ro,38.58,473.02,1169
2017-08-14,2017,226,live,ems,E5,E5-889,hem,28.89,120.5,655.52
2017-08-14,2017,226,live,ems,E5,E5-892,rm,20.2,83.29,320.47
2017-08-14,2017,226,live,ems,E5,E5-893,hem,26.2,94.91,539.13
2017-08-14,2017,226,live,ems,E5,E5-895,rm,23.42,117.56,430.79
2017-08-14,2017,226,live,ems,E5,E5-903,ro,33.18,329.89,864.65
2017-08-14,2017,226,live,ems,E5,E5-905,hem,23.67,74.08,440.03
2017-08-14,2017,226,live,ems,F1,F1-236,hem,15.27,25.48,183.13
2017-08-14,2017,226,live,ems,F1,F1-933,rm,20.98,90.98,345.7
2017-08-14,2017,226,live,ems,G1,G1-153,rm,17.34,58.36,236.15
2017-08-14,2017,226,live,ems,G1,G1-165,rm,15.9,47.69,198.56
2017-08-14,2017,226,live,ems,G1,G1-175,ro,33.28,332.27,869.87
2017-08-14,2017,226,live,ems,G1,G1-176,rm,21.52,96.53,363.73
2017-08-14,2017,226,live,ems,H1,H1-302,ro,40.7,537.53,1301
2017-08-14,2017,226,live,ems,H1,H1-309,ro,38.53,471.55,1165.97
2017-08-14,2017,226,live,ems,H1,H1-318,rm,24.87,135.22,485.78
2017-11-30,2017,334,live,ems,C1,C1-217,hem,34.8,189.95,951.15
2017-11-30,2017,334,live,ems,C1,C1-351,hem,26.09,93.94,534.61
2017-11-30,2017,334,live,ems,C1,C1-356,ro,38.89,482.15,1187.86
2017-11-30,2017,334,live,ems,C1,C1-362,ro,42.37,591.75,1409.96
2017-11-30,2017,334,live,ems,C1,C1-366,ro,36.58,416.51,1050.94
2017-11-30,2017,334,live,ems,C2,C2-380,rm,21.56,96.95,365.08
2017-11-30,2017,334,live,ems,C2,C2-386,ro,42.01,579.81,1386.1
2017-11-30,2017,334,live,ems,D1,D1-529,rm,25.64,145.18,516.33
2017-11-30,2017,334,live,ems,D1,D1-544,ro,34.95,373.52,959.37
2017-11-30,2017,334,live,ems,D2,D2-288,hem,22.99,69,415.11
2017-11-30,2017,334,live,ems,D2,D2-583,rm,21.85,100.01,374.97
2017-11-30,2017,334,live,ems,E1,E1-677,hem,30.76,140.46,743.13
2017-11-30,2017,334,live,ems,E1,E1-678,hem,17.63,36.14,244.12
2017-11-30,2017,334,live,ems,E5,E5-876,hem,32.78,164.1,843.93
2017-11-30,2017,334,live,ems,E5,E5-880,ro,38.62,474.19,1171.42
2017-11-30,2017,334,live,ems,E5,E5-889,hem,28.89,120.5,655.52
2017-11-30,2017,334,live,ems,E5,E5-892,rm,20.2,83.29,320.47
2017-11-30,2017,334,live,ems,E5,E5-893,hem,26.2,94.91,539.13
2017-11-30,2017,334,live,ems,E5,E5-895,rm,23.45,117.91,431.89
2017-11-30,2017,334,live,ems,E5,E5-903,ro,33.21,330.6,866.22
2017-11-30,2017,334,live,ems,E5,E5-905,hem,23.69,74.23,440.78
2017-11-30,2017,334,live,ems,F1,F1-236,hem,15.28,25.52,183.37
2017-11-30,2017,334,live,ems,F1,F1-933,rm,20.99,91.08,346.03
2017-11-30,2017,334,live,ems,G1,G1-153,rm,17.36,58.52,236.7
2017-11-30,2017,334,live,ems,G1,G1-165,rm,15.93,47.9,199.31
2017-11-30,2017,334,live,ems,G1,G1-175,ro,33.3,332.75,870.92
2017-11-30,2017,334,live,ems,G1,G1-176,rm,21.57,97.05,365.42
2017-11-30,2017,334,live,ems,H1,H1-302,ro,40.71,537.84,1301.64
2017-11-30,2017,334,live,ems,H1,H1-309,ro,38.64,474.78,1172.64
2017-11-30,2017,334,live,ems,H1,H1-318,rm,24.9,135.6,486.95
2018-05-03,2018,123,live,ems,C1,C1-217,hem,34.79,189.82,950.6
2018-05-03,2018,123,live,ems,C1,C1-351,hem,26.1,94.03,535.02
2018-05-03,2018,123,live,ems,C1,C1-356,ro,38.89,482.15,1187.86
2018-05-03,2018,123,live,ems,C1,C1-362,ro,42.38,592.09,1410.63
2018-05-03,2018,123,live,ems,C1,C1-366,ro,36.56,415.96,1049.79
2018-05-03,2018,123,live,ems,C2,C2-380,rm,21.6,97.37,366.44
2018-05-03,2018,123,live,ems,C2,C2-386,ro,41.99,579.15,1384.78
2018-05-03,2018,123,live,ems,D1,D1-529,rm,25.64,145.18,516.33
2018-05-03,2018,123,live,ems,D1,D1-544,ro,34.95,373.52,959.37
2018-05-03,2018,123,live,ems,D2,D2-288,hem,23,69.07,415.48
2018-05-03,2018,123,live,ems,D2,D2-583,rm,21.87,100.22,375.65
2018-05-03,2018,123,live,ems,E1,E1-677,hem,30.77,140.58,743.61
2018-05-03,2018,123,live,ems,E1,E1-678,hem,17.64,36.19,244.39
2018-05-03,2018,123,live,ems,E5,E5-876,hem,32.78,164.1,843.93
2018-05-03,2018,123,live,ems,E5,E5-880,ro,38.61,473.9,1170.82
2018-05-03,2018,123,live,ems,E5,E5-889,hem,28.89,120.5,655.52
2018-05-03,2018,123,live,ems,E5,E5-892,rm,20.23,83.58,321.43
2018-05-03,2018,123,live,ems,E5,E5-893,hem,26.19,94.83,538.72
2018-05-03,2018,123,live,ems,E5,E5-895,rm,23.45,117.91,431.89
2018-05-03,2018,123,live,ems,E5,E5-903,ro,33.21,330.6,866.22
2018-05-03,2018,123,live,ems,E5,E5-905,hem,23.69,74.23,440.78
2018-05-03,2018,123,live,ems,F1,F1-236,hem,15.3,25.6,183.85
2018-05-03,2018,123,live,ems,F1,F1-933,rm,20.99,91.08,346.03
2018-05-03,2018,123,live,ems,G1,G1-153,rm,17.36,58.52,236.7
2018-05-03,2018,123,live,ems,G1,G1-165,rm,15.94,47.97,199.56
2018-05-03,2018,123,live,ems,G1,G1-175,ro,33.3,332.75,870.92
2018-05-03,2018,123,live,ems,G1,G1-176,rm,21.57,97.05,365.42
2018-05-03,2018,123,live,ems,H1,H1-302,ro,40.7,537.53,1301
2018-05-03,2018,123,live,ems,H1,H1-309,ro,38.61,473.9,1170.82
2018-05-03,2018,123,live,ems,H1,H1-318,rm,24.9,135.6,486.95
2018-05-29,2018,149,live,ems,C1,C1-217,hem,34.88,191.02,955.53
2018-05-29,2018,149,live,ems,C1,C1-351,hem,26.19,94.83,538.72
2018-05-29,2018,149,live,ems,C1,C1-356,ro,38.94,483.63,1190.92
2018-05-29,2018,149,live,ems,C1,C1-362,ro,42.4,592.76,1411.96
2018-05-29,2018,149,live,ems,C1,C1-366,ro,36.61,417.33,1052.66
2018-05-29,2018,149,live,ems,C2,C2-380,rm,21.58,97.16,365.76
2018-05-29,2018,149,live,ems,C2,C2-386,ro,42.09,582.45,1391.39
2018-05-29,2018,149,live,ems,D1,D1-529,rm,25.63,145.05,515.93
2018-05-29,2018,149,live,ems,D1,D1-544,ro,35.01,375.05,962.66
2018-05-29,2018,149,live,ems,D2,D2-288,hem,23.18,70.4,422
2018-05-29,2018,149,live,ems,D2,D2-583,rm,21.84,99.9,374.62
2018-05-29,2018,149,live,ems,E1,E1-677,hem,30.81,141.02,745.54
2018-05-29,2018,149,live,ems,E1,E1-678,hem,17.65,36.24,244.67
2018-05-29,2018,149,live,ems,E5,E5-876,hem,32.76,163.85,842.9
2018-05-29,2018,149,live,ems,E5,E5-880,ro,38.68,475.95,1175.07
2018-05-29,2018,149,live,ems,E5,E5-889,hem,28.93,120.91,657.33
2018-05-29,2018,149,live,ems,E5,E5-892,rm,20.22,83.48,321.11
2018-05-29,2018,149,live,ems,E5,E5-893,hem,26.22,95.09,539.95
2018-05-29,2018,149,live,ems,E5,E5-895,rm,23.45,117.91,431.89
2018-05-29,2018,149,live,ems,E5,E5-903,ro,33.27,332.03,869.35
2018-05-29,2018,149,live,ems,E5,E5-905,hem,23.69,74.23,440.78
2018-05-29,2018,149,live,ems,F1,F1-236,hem,15.43,26.13,186.99
2018-05-29,2018,149,live,ems,F1,F1-933,rm,20.98,90.98,345.7
2018-05-29,2018,149,live,ems,G1,G1-153,rm,17.37,58.6,236.97
2018-05-29,2018,149,live,ems,G1,G1-165,rm,15.93,47.9,199.31
2018-05-29,2018,149,live,ems,G1,G1-175,ro,33.36,334.18,874.06
2018-05-29,2018,149,live,ems,G1,G1-176,rm,21.59,97.26,366.1
2018-05-29,2018,149,live,ems,H1,H1-302,ro,40.78,540.06,1306.12
2018-05-29,2018,149,live,ems,H1,H1-309,ro,38.73,477.42,1178.11
2018-05-29,2018,149,live,ems,H1,H1-318,rm,24.91,135.73,487.35
2018-07-27,2018,208,live,ems,C1,C1-217,hem,35.07,193.58,965.97
2018-07-27,2018,208,live,ems,C1,C1-351,hem,26.38,96.51,546.56
2018-07-27,2018,208,live,ems,C1,C1-356,ro,39.06,487.2,1198.27
2018-07-27,2018,208,live,ems,C1,C1-362,ro,42.51,596.44,1419.29
2018-07-27,2018,208,live,ems,C1,C1-366,ro,36.7,419.78,1057.84
2018-07-27,2018,208,live,ems,C2,C2-380,rm,21.63,97.68,367.45
2018-07-27,2018,208,live,ems,C2,C2-386,ro,42.21,586.43,1399.33
2018-07-27,2018,208,live,ems,D1,D1-529,rm,25.78,147.03,521.98
2018-07-27,2018,208,live,ems,D1,D1-544,ro,35.15,378.65,970.38
2018-07-27,2018,208,live,ems,D2,D2-288,hem,23.5,72.79,433.74
2018-07-27,2018,208,live,ems,D2,D2-583,rm,21.92,100.76,377.37
2018-07-27,2018,208,live,ems,E1,E1-677,hem,30.9,142.03,749.91
2018-07-27,2018,208,live,ems,E1,E1-678,hem,17.72,36.59,246.61
2018-07-27,2018,208,live,ems,E5,E5-876,hem,32.79,164.22,844.45
2018-07-27,2018,208,live,ems,E5,E5-880,ro,38.86,481.26,1186.03
2018-07-27,2018,208,live,ems,E5,E5-889,hem,29.02,121.83,661.43
2018-07-27,2018,208,live,ems,E5,E5-892,rm,20.24,83.68,321.74
2018-07-27,2018,208,live,ems,E5,E5-893,hem,26.29,95.71,542.84
2018-07-27,2018,208,live,ems,E5,E5-895,rm,23.56,119.21,435.95
2018-07-27,2018,208,live,ems,E5,E5-903,ro,33.54,338.51,883.52
2018-07-27,2018,208,live,ems,E5,E5-905,hem,23.72,74.46,441.9
2018-07-27,2018,208,live,ems,F1,F1-236,hem,15.71,27.3,193.84
2018-07-27,2018,208,live,ems,F1,F1-933,rm,21.13,92.5,350.66
2018-07-27,2018,208,live,ems,G1,G1-153,rm,17.68,61.06,245.5
2018-07-27,2018,208,live,ems,G1,G1-165,rm,16.2,49.81,206.12
2018-07-27,2018,208,live,ems,G1,G1-175,ro,33.71,342.62,892.5
2018-07-27,2018,208,live,ems,G1,G1-176,rm,22.05,102.16,381.86
2018-07-27,2018,208,live,ems,H1,H1-302,ro,40.87,542.91,1311.9
2018-07-27,2018,208,live,ems,H1,H1-309,ro,38.88,481.86,1187.25
2018-07-27,2018,208,live,ems,H1,H1-318,rm,25.18,139.18,497.97
2018-09-13,2018,256,live,ems,C1,C1-217,hem,35.11,194.12,968.17
2018-09-13,2018,256,live,ems,C1,C1-351,hem,26.41,96.78,547.81
2018-09-13,2018,256,live,ems,C1,C1-356,ro,39.08,487.8,1199.5
2018-09-13,2018,256,live,ems,C1,C1-362,ro,42.51,596.44,1419.29
2018-09-13,2018,256,live,ems,C1,C1-366,ro,36.71,420.05,1058.42
2018-09-13,2018,256,live,ems,C2,C2-380,rm,21.61,97.47,366.77
2018-09-13,2018,256,live,ems,C2,C2-386,ro,42.23,587.09,1400.66
2018-09-13,2018,256,live,ems,D1,D1-529,rm,25.79,147.17,522.39
2018-09-13,2018,256,live,ems,D1,D1-544,ro,35.17,379.16,971.48
2018-09-13,2018,256,live,ems,D2,D2-288,hem,23.59,73.47,437.06
2018-09-13,2018,256,live,ems,D2,D2-583,rm,21.93,100.87,377.72
2018-09-13,2018,256,live,ems,E1,E1-677,hem,30.92,142.26,750.88
2018-09-13,2018,256,live,ems,E1,E1-678,hem,17.73,36.64,246.89
2018-09-13,2018,256,live,ems,E5,E5-876,hem,32.8,164.34,844.96
2018-09-13,2018,256,live,ems,E5,E5-880,ro,38.88,481.86,1187.25
2018-09-13,2018,256,live,ems,E5,E5-889,hem,29.04,122.04,662.34
2018-09-13,2018,256,live,ems,E5,E5-892,rm,20.24,83.68,321.74
2018-09-13,2018,256,live,ems,E5,E5-893,hem,26.3,95.8,543.25
